Date,ID,Stoping_Actual_t,Stoping_Actual_gpt,Stoping_Actual_kgs,Stoping_Budget_t,Stoping_Budget_gpt,Stoping_Budget_kgs
2025-07-19,6L_W18_STOPE,,1.58,0.0553,,,
2025-07-19,6L_W2 STOPE,148.0,,0.45732,105.0,,0.24189252336448594
2025-07-19,6L_W3 STOPE,138.0,2.57,0.35466,70.0,2.9,0.203
2025-07-19,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-19,6L_W8 STOPE,96.0,2.47,0.23712,35.0,2.462616822429906,0.08619158878504672
2025-07-20,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-20,3L_W23A STOPE,83.0,0.78,0.06474,70.0,1.9859813084112148,0.13901869158878502
2025-07-20,3L_W23B STOPE,78.0,2.32,0.18095999999999998,70.0,1.9859813084112148,0.13901869158878502
2025-07-20,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.2
2025-07-20,4L_W26 STOPE,81.0,0.56,0.045360000000000004,70.0,1.9462616822429906,0.13623831775700931
2025-07-20,5L_W11 STOPE,81.0,0.43,0.03483,70.0,1.7476635514018692,0.12233644859813084
2025-07-20,5L_W8 STOPE,78.0,1.25,0.0975,70.0,1.6682242990654204,0.11677570093457942
2025-07-20,6L_E1 STOPE,33.0,3.03,0.09999,70.0,3.137850467289719,0.21964953271028034
2025-07-20,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-20,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-20,6L_W15_STOPE,63.0,0.72,0.12888,70.0,1.7476635514018692,0.12233644859813084
2025-07-20,6L_W18_STOPE,,1.58,0.09954,,,
2025-07-20,6L_W2 STOPE,128.0,,0.39552,105.0,,0.24189252336448594
2025-07-20,6L_W3 STOPE,87.0,2.57,0.22358999999999998,70.0,2.9,0.203
2025-07-20,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-20,6L_W8 STOPE,81.0,2.47,0.20007000000000003,35.0,2.462616822429906,0.08619158878504672
2025-07-21,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-21,3L_W23A STOPE,83.0,1.49,0.12367,70.0,1.9859813084112148,0.13901869158878502
2025-07-21,3L_W23B STOPE,89.0,2.0,0.178,70.0,1.9859813084112148,0.13901869158878502
2025-07-21,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-21,4L_W26 STOPE,82.0,1.19,0.09758,70.0,1.9462616822429906,0.13623831775700931
2025-07-21,5L_W11 STOPE,80.0,1.35,0.108,70.0,1.7476635514018692,0.12233644859813084
2025-07-21,5L_W8 STOPE,82.0,4.89,0.40097999999999995,70.0,1.6682242990654204,0.11677570093457942
2025-07-21,6L_E1 STOPE,37.0,2.51,0.09287,70.0,3.137850467289719,0.21964953271028034
2025-07-21,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-21,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-21,6L_W15_STOPE,35.0,0.49,0.04998,70.0,1.7476635514018692,0.12233644859813084
2025-07-21,6L_W18_STOPE,,2.48,0.0868,,,
2025-07-21,6L_W2 STOPE,139.0,,0.43368,105.0,,0.24189252336448594
2025-07-21,6L_W3 STOPE,138.0,1.95,0.26909999999999995,70.0,2.9,0.203
2025-07-21,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-21,6L_W8 STOPE,118.0,3.67,0.43306,35.0,2.462616822429906,0.08619158878504672
2025-07-22,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-22,3L_W23A STOPE,73.0,2.25,0.16425,70.0,1.9859813084112148,0.13901869158878502
2025-07-22,3L_W23B STOPE,78.0,1.03,0.08034000000000001,70.0,1.9859813084112148,0.13901869158878502
2025-07-22,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-22,4L_W26 STOPE,79.0,3.1,0.2449,70.0,1.9462616822429906,0.13623831775700931
2025-07-22,5L_W11 STOPE,78.0,1.19,0.09282,70.0,1.7476635514018692,0.12233644859813084
2025-07-22,5L_W8 STOPE,121.0,2.58,0.31218,70.0,1.6682242990654204,0.11677570093457942
2025-07-22,6L_E1 STOPE,48.0,2.51,0.12047999999999999,70.0,3.137850467289719,0.56
2025-07-22,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-22,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-22,6L_W15_STOPE,140.0,1.48,0.2072,70.0,1.7476635514018692,0.12233644859813084
2025-07-22,6L_W18_STOPE,,2.79,,,,
2025-07-22,6L_W2 STOPE,108.0,,0.33696000000000004,105.0,,0.24189252336448594
2025-07-22,6L_W3 STOPE,102.0,4.75,0.4845,70.0,2.9,0.203
2025-07-22,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-22,6L_W8 STOPE,120.0,3.34,0.40079999999999993,35.0,2.462616822429906,0.08619158878504672
2025-07-23,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-23,3L_W23A STOPE,76.0,2.68,0.20368,70.0,1.9859813084112148,0.13901869158878502
2025-07-23,3L_W23B STOPE,77.0,2.0,0.154,70.0,1.9859813084112148,0.13901869158878502
2025-07-23,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-23,4L_W26 STOPE,78.0,1.93,0.15053999999999998,70.0,1.9462616822429906,0.13623831775700931
2025-07-23,5L_W11 STOPE,81.0,1.05,0.08505,70.0,1.7476635514018692,0.12233644859813084
2025-07-23,5L_W8 STOPE,120.0,1.69,0.20279999999999998,70.0,1.6682242990654204,0.11677570093457942
2025-07-23,6L_E1 STOPE,47.0,3.32,0.15603999999999998,70.0,3.137850467289719,0.21964953271028034
2025-07-23,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-23,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-23,6L_W15_STOPE,44.0,0.85,0.1156,70.0,1.7476635514018692,0.12233644859813084
2025-07-23,6L_W18_STOPE,,0.59,0.025959999999999997,,,
2025-07-23,6L_W2 STOPE,144.0,,0.8308799999999998,105.0,,0.24189252336448594
2025-07-23,6L_W3 STOPE,126.0,4.87,0.61362,70.0,2.9,0.203
2025-07-23,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-23,6L_W8 STOPE,81.0,2.72,0.22032000000000002,35.0,2.462616822429906,0.08619158878504672
2025-07-24,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-24,3L_W23A STOPE,71.0,0.3,0.0213,70.0,1.9859813084112148,0.13901869158878502
2025-07-24,3L_W23B STOPE,38.0,2.39,0.09082000000000001,70.0,1.9859813084112148,0.13901869158878502
2025-07-24,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-24,4L_W26 STOPE,73.0,0.25,0.01825,70.0,1.9462616822429906,0.13623831775700931
2025-07-24,5L_W11 STOPE,79.0,3.55,0.28045,70.0,1.7476635514018692,0.12233644859813084
2025-07-24,5L_W8 STOPE,118.0,0.62,0.07316,70.0,1.6682242990654204,0.11677570093457942
2025-07-24,6L_E1 STOPE,41.0,3.46,0.14185999999999999,70.0,3.137850467289719,0.21964953271028034
2025-07-24,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-24,6L_W14 STOPE,31.0,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-24,6L_W15_STOPE,41.0,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-24,6L_W18_STOPE,,1.44,0.05904,,,
2025-07-24,6L_W2 STOPE,144.0,,0.49248000000000003,105.0,,0.24189252336448594
2025-07-24,6L_W3 STOPE,142.0,4.87,0.6915399999999999,70.0,2.9,0.203
2025-07-24,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-24,6L_W8 STOPE,105.0,2.72,0.2856,35.0,2.462616822429906,0.08619158878504672
2025-07-25,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-25,3L_W23A STOPE,85.0,3.25,0.27625,70.0,1.9859813084112148,0.13901869158878502
2025-07-25,3L_W23B STOPE,43.0,3.19,0.13717,70.0,1.9859813084112148,0.13901869158878502
2025-07-25,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-25,4L_W26 STOPE,80.0,1.24,0.0992,70.0,1.9462616822429906,0.13623831775700931
2025-07-25,5L_W11 STOPE,85.0,0.13,0.01105,70.0,1.7476635514018692,0.12233644859813084
2025-07-25,5L_W8 STOPE,133.0,2.34,0.31122,70.0,1.6682242990654204,0.11677570093457942
2025-07-25,6L_E1 STOPE,37.0,1.72,0.06364,70.0,3.137850467289719,0.21964953271028034
2025-07-25,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-25,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-25,6L_W15_STOPE,56.0,2.13,0.1065,70.0,1.7476635514018692,0.12233644859813084
2025-07-25,6L_W18_STOPE,,0.75,0.042,,,
2025-07-25,6L_W2 STOPE,164.0,,0.41164,105.0,,0.24189252336448594
2025-07-25,6L_W3 STOPE,150.0,2.89,0.4335,70.0,2.9,0.203
2025-07-25,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-25,6L_W8 STOPE,86.0,2.43,0.20898000000000003,35.0,2.462616822429906,0.08619158878504672
2025-07-26,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-26,3L_W23A STOPE,119.0,1.91,0.22729,70.0,1.9859813084112148,0.13901869158878502
2025-07-26,3L_W23B STOPE,43.0,1.41,0.060629999999999996,70.0,1.9859813084112148,0.13901869158878502
2025-07-26,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-26,4L_W26 STOPE,80.0,4.17,0.3336,70.0,1.9462616822429906,0.13623831775700931
2025-07-26,5L_W11 STOPE,88.0,1.11,0.09768,70.0,1.7476635514018692,0.12233644859813084
2025-07-26,5L_W8 STOPE,130.0,1.07,0.1391,70.0,1.6682242990654204,0.11677570093457942
2025-07-26,6L_E1 STOPE,44.0,4.8,0.2112,70.0,3.137850467289719,0.21964953271028034
2025-07-26,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-26,6L_W14 STOPE,42.0,1.19,0.04998,70.0,1.7476635514018692,0.12233644859813084
2025-07-26,6L_W15_STOPE,41.0,1.95,0.07995000000000001,70.0,1.7476635514018692,0.12233644859813084
2025-07-26,6L_W2 STOPE,159.0,,0.88563,105.0,,0.24189252336448594
2025-07-26,6L_W3 STOPE,129.0,2.96,0.38183999999999996,70.0,2.9,0.203
2025-07-26,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-26,6L_W8 STOPE,114.0,1.1,0.1254,35.0,2.462616822429906,0.08619158878504672
2025-07-27,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-27,3L_W23A STOPE,123.0,1.91,0.23492999999999997,70.0,1.9859813084112148,0.13901869158878502
2025-07-27,3L_W23B STOPE,46.0,1.41,0.06486,70.0,1.9859813084112148,0.13901869158878502
2025-07-27,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-27,4L_W26 STOPE,80.0,4.17,0.3336,70.0,1.9462616822429906,0.13623831775700931
2025-07-27,5L_W11 STOPE,90.0,1.11,0.0999,70.0,1.7476635514018692,0.12233644859813084
2025-07-27,5L_W8 STOPE,123.0,1.07,0.13161,70.0,1.6682242990654204,0.11677570093457942
2025-07-27,6L_E1 STOPE,38.0,4.8,0.1824,70.0,3.137850467289719,0.21964953271028034
2025-07-27,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-27,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-27,6L_W15_STOPE,49.0,1.95,0.078,70.0,1.7476635514018692,0.12233644859813084
2025-07-27,6L_W2 STOPE,185.0,,1.03045,105.0,,0.24189252336448594
2025-07-27,6L_W3 STOPE,129.0,2.96,0.38183999999999996,70.0,2.9,0.203
2025-07-27,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-27,6L_W8 STOPE,117.0,1.1,0.1287,35.0,2.462616822429906,0.08619158878504672
2025-07-28,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-28,3L_W23A STOPE,119.0,2.74,0.32606,70.0,1.9859813084112148,0.13901869158878502
2025-07-28,3L_W23B STOPE,43.0,2.22,0.09546,70.0,1.9859813084112148,0.13901869158878502
2025-07-28,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-28,4L_W26 STOPE,75.0,1.17,0.08775,70.0,1.9462616822429906,0.13623831775700931
2025-07-28,5L_W11 STOPE,80.0,2.72,0.21760000000000002,70.0,1.7476635514018692,0.12233644859813084
2025-07-28,5L_W8 STOPE,126.0,3.22,0.40572,70.0,1.6682242990654204,0.11677570093457942
2025-07-28,6L_E1 STOPE,32.0,1.82,0.05824,70.0,3.137850467289719,0.21964953271028034
2025-07-28,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-28,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-28,6L_W15_STOPE,54.0,2.71,0.17344,70.0,1.7476635514018692,0.12233644859813084
2025-07-28,6L_W18_STOPE,,0.25,0.0135,,,
2025-07-28,6L_W2 STOPE,180.0,,0.3996,105.0,,0.24189252336448594
2025-07-28,6L_W3 STOPE,,,,70.0,2.9,0.203
2025-07-28,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-28,6L_W8 STOPE,106.0,1.79,0.18974000000000002,35.0,2.462616822429906,0.08619158878504672
2025-07-29,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-29,3L_W23A STOPE,120.0,3.2,0.384,70.0,1.9859813084112148,0.13901869158878502
2025-07-29,3L_W23B STOPE,42.0,2.32,0.09744,70.0,1.9859813084112148,0.13901869158878502
2025-07-29,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-29,4L_W26 STOPE,83.0,1.07,0.08881,70.0,1.9462616822429906,0.13623831775700931
2025-07-29,5L_W11 STOPE,83.0,2.72,0.22576000000000002,70.0,1.7476635514018692,0.12233644859813084
2025-07-29,5L_W8 STOPE,120.0,3.67,0.44039999999999996,70.0,1.6682242990654204,0.11677570093457942
2025-07-29,6L_E1 STOPE,40.0,2.04,0.08159999999999999,70.0,3.137850467289719,0.21964953271028034
2025-07-29,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-29,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-29,6L_W15_STOPE,35.0,1.09,0.04142,70.0,1.7476635514018692,0.12233644859813084
2025-07-29,6L_W18_STOPE,,2.39,0.08365,,,
2025-07-29,6L_W2 STOPE,185.0,,0.7584999999999998,105.0,,0.24189252336448594
2025-07-29,6L_W3 STOPE,176.0,2.41,0.42416000000000004,70.0,2.9,0.203
2025-07-29,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-29,6L_W8 STOPE,39.0,2.9,0.11309999999999999,35.0,2.462616822429906,0.08619158878504672
2025-07-30,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-30,3L_W23A STOPE,127.0,3.2,0.40640000000000004,70.0,1.9859813084112148,0.13901869158878502
2025-07-30,3L_W23B STOPE,87.0,4.58,0.39846,70.0,1.9859813084112148,0.13901869158878502
2025-07-30,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-30,4L_W26 STOPE,,,,70.0,1.9462616822429906,0.13623831775700931
2025-07-30,5L_W11 STOPE,44.0,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-30,5L_W8 STOPE,105.0,4.4,0.4620000000000001,70.0,1.6682242990654204,0.11677570093457942
2025-07-30,6L_E1 STOPE,41.0,2.02,0.08282,70.0,3.137850467289719,0.21964953271028034
2025-07-30,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-30,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-30,6L_W15_STOPE,46.0,2.06,0.15244,70.0,1.7476635514018692,0.12233644859813084
2025-07-30,6L_W18_STOPE,,3.42,0.15732,,,
2025-07-30,6L_W2 STOPE,210.0,,0.5586,105.0,,0.24189252336448594
2025-07-30,6L_W3 STOPE,144.0,2.27,0.32688,70.0,2.9,0.203
2025-07-30,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-30,6L_W8 STOPE,50.0,3.05,0.1525,35.0,2.462616822429906,0.08619158878504672
2025-07-31,1L W28 STOPE,,,,70.0,1.350467289719626,0.09453271028037381
2025-07-31,3L_W23A STOPE,73.0,0.65,0.047450000000000006,70.0,1.9859813084112148,0.13901869158878502
2025-07-31,3L_W23B STOPE,79.0,0.93,0.07347,70.0,1.9859813084112148,0.13901869158878502
2025-07-31,3L_W24B STOPE,,,,70.0,1.8271028037383175,0.12789719626168222
2025-07-31,4L_W26 STOPE,,,,70.0,1.9462616822429906,0.13623831775700931
2025-07-31,5L_W11 STOPE,105.0,1.32,0.1386,70.0,1.7476635514018692,0.12233644859813084
2025-07-31,5L_W8 STOPE,149.0,2.01,0.29949,70.0,1.6682242990654204,0.11677570093457942
2025-07-31,6L_E1 STOPE,48.0,1.77,0.08496000000000001,70.0,3.137850467289719,0.21964953271028034
2025-07-31,6L_W1 STOPE,,,,70.0,3.137850467289719,0.21964953271028034
2025-07-31,6L_W14 STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-07-31,6L_W15_STOPE,33.0,1.16,0.0812,70.0,1.7476635514018692,0.12233644859813084
2025-07-31,6L_W18_STOPE,,2.01,0.06633,,,
2025-07-31,6L_W2 STOPE,155.0,,0.43555,105.0,,0.24189252336448594
2025-07-31,6L_W3 STOPE,174.0,2.92,0.50808,70.0,2.9,0.203
2025-07-31,6L_W4 STOPE,,,,70.0,2.3831775700934577,0.16682242990654203
2025-07-31,6L_W8 STOPE,68.0,2.34,0.15912,35.0,2.462616822429906,0.08619158878504672
