DATE,LEVEL,SECTION,Unnamed: 3,LOCATION,SAMPLE TYPE,DISTANCE FROM PEG(m),DIRECTION,PEG ID,DEPTH (m),FROM,TO,SAMPLE WIDTH,SAMPLE ID,AU,STOPE .AV,SAMPLER,GEOTECH,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,is_qaqc,ID
2025-07-01,6L,W15,B,CON-DRV,FLCH,3.0,East,W15B_OP,1,0,1.0,1,MM879447,3.77,4.420000000000001,,,,6L_W15,,,False,6L_W15_B_CON-DRV_East
2025-07-01,6L,W15,B,CON-DRV,FLCH,3.0,East,W15B_OP,,1,2.0,1,MM879448,2.7,4.420000000000001,,,,_,,,False,6L_W15_B_CON-DRV_East
2025-07-01,6L,W15,B,CON-DRV,FLCH,3.0,East,W15B_OP,,2,3.0,1,MM879449,6.79,4.420000000000001,,,,_,,,False,6L_W15_B_CON-DRV_East
2025-07-01,6L,W15,B,CON-DRV,FLCH,3.0,East,W15B_OP,FDUP,,,0,MM879450,5.27,4.420000000000001,,,,_,,,True,6L_W15_B_CON-DRV_East
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,9.5,0,1.0,1,MM879451,0.91,1.6114285714285717,,,,6L_W1,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,1,2.0,1,MM879452,3.99,1.6114285714285717,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,2,3.0,1,MM879453,1.37,1.6114285714285717,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,3,4.0,1,MM879454,0.15,1.6114285714285717,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,4,5.0,1,MM879456,0.77,1.6114285714285717,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,5,6.0,1,MM879457,2.4,1.6114285714285717,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,6,7.0,1,MM879458,1.69,1.6114285714285717,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,6,0,1.0,1,MM879459,3.68,4.133333333333334,,,,6L_W4,,,False,6L_W4_A_SBL2_East
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,,1,2.0,1,MM879460,0.16,4.133333333333334,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,,2,3.0,1,MM879461,2.68,4.133333333333334,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,,3,4.0,1,MM879462,2.87,4.133333333333334,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,,4,5.0,1,MM879463,8.8,4.133333333333334,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,,5,6.2,1.2000000000000002,MM879464,6.61,4.133333333333334,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-01,6L,W4,A,SBL2,FLCH,3.0,East,W4A_OP,UGGS011755,,,0,MM879465,1.61,4.133333333333334,,,,_,,,True,6L_W4_A_SBL2_East
2025-07-01,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,5,0,1.0,1,MM879466,8.77,3.18125,,,,6L_W2,,,False,6L_W2_A_SBL2_West
2025-07-01,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,1,2.0,1,MM879467,5.29,3.18125,,,,_,,,False,6L_W2_A_SBL2_West
2025-07-01,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,2,3.0,1,MM879468,1.43,3.18125,,,,_,,,False,6L_W2_A_SBL2_West
2025-07-01,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,,3,4.3,1.2999999999999998,MM879469,2.56,3.18125,,,,_,,,False,6L_W2_A_SBL2_West
2025-07-01,6L,W2,A,SBL2,FLCH,2.0,West,W2A_OP,FDUP,,,0,MM879470,1.61,3.18125,,,,_,,,True,6L_W2_A_SBL2_West
2025-07-01,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,5,0,1.0,1,MM879471,0.64,,,,,6L_W2,,,False,6L_W2_A_SBL2_East
2025-07-01,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,1,2.0,1,MM879472,2.03,,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-01,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,2,3.0,1,MM879473,3.03,,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-01,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,3,4.0,1,MM879474,1.7,,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-01,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,BLANK,,,0,MM879475,0,4.1675,,,,_,,,True,6L_W2_A_SBL2_East
2025-07-01,6L,E1,B,SBL2,FLCH,1.0,East,E1B_OP,23,0,1.0,1,MM879476,3.2,,,,,6L_E1,,,False,6L_E1_B_SBL2_East
2025-07-01,6L,E1,B,SBL2,FLCH,1.0,East,E1B_OP,,1,2.0,1,MM879477,2.54,,,,,_,,,False,6L_E1_B_SBL2_East
2025-07-01,6L,E1,B,SBL2,FLCH,1.0,East,E1B_OP,,2,3.0,1,MM879478,9.24,,,,,_,,,False,6L_E1_B_SBL2_East
2025-07-01,6L,E1,B,SBL2,FLCH,1.0,East,E1B_OP,,3,4.0,1,MM879479,1.69,,,,,_,,,False,6L_E1_B_SBL2_East
2025-07-01,2L,W23,,SBL1,FLCH,3.0,West,W23_OP,,0,1.0,1,MM879541,0.93,1.1,L-Ngirazi,AC,,2L_W23,,,False,2L_W23_SBL1_West
2025-07-01,2L,W23,,SBL1,FLCH,3.0,West,W23_OP,,1,2.0,1,MM879542,0.09,1.1,L-Ngirazi,AC,,_,,,False,2L_W23_SBL1_West
2025-07-01,2L,W23,,SBL1,FLCH,3.0,West,W23_OP,,2,3.0,1,MM879543,0.32,1.1,L-Ngirazi,AC,,_,,,False,2L_W23_SBL1_West
2025-07-01,2L,W23,,SBL1,FLCH,3.0,West,W23_OP,,3,4.0,1,MM879544,3.06,1.1,L-Ngirazi,AC,,_,,,False,2L_W23_SBL1_West
2025-07-01,2L,W23,,SBL1,FLCH,3.0,West,W23_OP,UGGS011761,,,0,MM879545,1.34,1.1,L-Ngirazi,AC,,_,,,True,2L_W23_SBL1_West
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,0,1.0,1,MM879546,0.15,1.5550000000000002,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,1,2.0,1,MM879547,8.06,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,2,3.0,1,MM879548,0.06,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,3,4.0,1,MM879549,0.71,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,BLANK,,,0,MM879550,0,1.5550000000000002,L-Ngirazi,AC,,_,,,True,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,4,5.0,1,MM879551,1.73,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,0,1.0,1,MM879552,0.2,1.5550000000000002,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,1,2.0,1,MM879553,0.17,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,2,3.0,1,MM879554,3.01,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,FDUP,,,0,MM879555,0.05,1.5550000000000002,L-Ngirazi,AC,,_,,,True,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,3,4.0,1,MM879556,1.39,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,4L,W25,,SBL1,FLCH,2.0,South,W25_OP,,4,5.0,1,MM879557,0.07,1.5550000000000002,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-01,3L,W24,,CON-DRV,FLCH,5.0,West,W24_OP,,0,0.6,0.6,MM879558,0.02,0.19,L-Ngirazi,AC,,3L_W24,,,False,3L_W24_CON-DRV_West
2025-07-01,3L,W24,,CON-DRV,FLCH,5.0,West,W24_OP,,0.6,1.2,0.6,MM879559,0.36,0.19,L-Ngirazi,AC,,_,,,False,3L_W24_CON-DRV_West
2025-07-01,1L,W24,,SBL1,FLCH,8.5,West,P0771,BLANK,,,0,MM879680,0,,,,,1L_W24,,,True,1L_W24_SBL1_West
2025-07-01,1L,W24,,SBL1,FLCH,8.5,West,P0771,,0,1.0,1,MM879681,,,,,,_,,,False,1L_W24_SBL1_West
2025-07-01,1L,W24,,SBL1,FLCH,8.5,West,P0771,,1,2.0,1,MM879682,,,,,,_,,,False,1L_W24_SBL1_West
2025-07-01,1L,W24,,SBL1,FLCH,8.5,West,P0771,,2,3.0,1,MM879683,,,,,,_,,,False,1L_W24_SBL1_West
2025-07-01,1L,W24,,SBL1,FLCH,8.5,West,P0771,,3,4.0,1,MM879684,,,,,,_,,,False,1L_W24_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,0,1.0,1,MM879561,,,,,,2L_W23,,,False,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,1,2.0,1,MM879562,,,,,,_,,,False,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,2,3.0,1,MM879563,,,,,,_,,,False,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,3,4.0,1,MM879564,,,,,,_,,,False,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,FDUP,,,0,MM879565,,,,,,_,,,True,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,4,5.0,1,MM879566,,,,,,_,,,False,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,5,6.0,1,MM879567,,,,,,_,,,False,2L_W23_SBL1_West
2025-07-02,2L,W23,,SBL1,FLCH,2.0,West,W23_OP,,6,7.0,1,MM879568,,,,,,_,,,False,2L_W23_SBL1_West
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,,0,1.0,1,MM879569,0.21,3.742,L-Ngirazi,AC,,3L_W23,,,False,3L_W23_SBL1_East
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,UGGS011759,,,0,MM879570,1,3.742,L-Ngirazi,AC,,_,,,True,3L_W23_SBL1_East
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,,1,2.0,1,MM879571,8.25,3.742,L-Ngirazi,AC,,_,,,False,3L_W23_SBL1_East
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,,2,3.0,1,MM879572,8.07,3.742,L-Ngirazi,AC,,_,,,False,3L_W23_SBL1_East
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,,3,4.0,1,MM879573,0.3,3.742,L-Ngirazi,AC,,_,,,False,3L_W23_SBL1_East
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,,4,5.0,1,MM879574,1.88,3.742,L-Ngirazi,AC,,_,,,False,3L_W23_SBL1_East
2025-07-02,3L,W23,,SBL1,SCH,3.5,East,W23_OP,BLANK,,,0,MM879575,0,3.742,L-Ngirazi,AC,,_,,,True,3L_W23_SBL1_East
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,0,1.0,1,MM879576,0.17,5.534222222222222,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,1,2.0,1,MM879577,0.22,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,2,3.0,1,MM879578,0.35,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,3,4.0,1,MM879579,27.64,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,4,5.0,1,MM879580,18.02,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,0,1.0,1,MM879581,0.788,5.534222222222222,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,1,2.0,1,MM879582,0.62,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,2,3.0,1,MM879583,0.3,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,,3,4.0,1,MM879584,1.7,5.534222222222222,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_South
2025-07-02,4L,W25,,SBL1,SCH,5.0,South,W25_OP,FDUP,,,0,MM879585,0.84,5.534222222222222,L-Ngirazi,AC,,_,,,True,4L_W25_SBL1_South
2025-07-02,3L,W23,,SBL3,SLGE,1.0,South,W23_OP,,,,0,MM879586,1.98,2.15625,L-Ngirazi,AC,,3L_W23,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,1.0,South,W23_OP,,,,0,MM879587,0.62,2.15625,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,3.0,South,W23_OP,,,,0,MM879588,0.48,2.15625,L-Ngirazi,AC,,3L_W23,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,3.0,South,W23_OP,,,,0,MM879589,0.21,2.15625,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,3.0,South,W23_OP,UGGS011760,,,0,MM879590,0.76,2.15625,L-Ngirazi,AC,,_,,,True,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,5.0,South,W23_OP,,,,0,MM879591,4.36,2.15625,L-Ngirazi,AC,,3L_W23,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,5.0,South,W23_OP,,,,0,MM879592,3.62,2.15625,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,7.0,South,W23_OP,,,,0,MM879593,0.32,2.15625,L-Ngirazi,AC,,3L_W23,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,7.0,South,W23_OP,,,,0,MM879594,5.66,2.15625,L-Ngirazi,AC,,_,,,False,3L_W23_SBL3_South
2025-07-02,3L,W23,,SBL3,SLGE,7.0,South,W23_OP,BLANK,,,0,MM879595,0,2.15625,L-Ngirazi,AC,,_,,,True,3L_W23_SBL3_South
2025-07-02,6L,E1,B,SBL2,FLCH,2.0,East,E1B_OP,22.4,0,1.0,1,MM879480,3.29,1.7025,,,,6L_E1,,,False,6L_E1_B_SBL2_East
2025-07-02,6L,E1,B,SBL2,FLCH,2.0,East,E1B_OP,,1,2.0,1,MM879481,0.5,1.7025,,,,_,,,False,6L_E1_B_SBL2_East
2025-07-02,6L,E1,B,SBL2,FLCH,2.0,East,E1B_OP,,2,3.0,1,MM879482,1.73,1.7025,,,,_,,,False,6L_E1_B_SBL2_East
2025-07-02,6L,E1,B,SBL2,FLCH,2.0,East,E1B_OP,,3,4.0,1,MM879483,1.29,1.7025,,,,_,,,False,6L_E1_B_SBL2_East
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,10.6,0,1.0,1,MM879484,4.52,4.5,,,,6L_W1,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,UGGS011752,,,0,MM879485,5.35,4.5,,,,_,,,True,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,1,2.0,1,MM879486,0.46,4.5,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,2,3.0,1,MM879487,4.03,4.5,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,3,4.0,1,MM879488,2.83,4.5,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,4,5.0,1,MM879489,3.16,4.5,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,FDUP,,,0,MM879490,13.24,4.5,,,,_,,,True,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,5,6.0,1,MM879491,9.22,4.5,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W1,A,SBL2,FLCH,2.0,West,W1A_OP,,6,7.0,1,MM879492,26.94,4.5,,,,_,,,False,6L_W1_A_SBL2_West
2025-07-02,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,7.2,0,1.0,1,MM879493,2.65,2.58,,,,6L_W4,,,False,6L_W4_A_SBL2_East
2025-07-02,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,1,2.0,1,MM879494,0.16,2.58,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-02,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,BLANK,,,0,MM879495,0,2.58,,,,_,,,True,6L_W4_A_SBL2_East
2025-07-02,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,2,3.0,1,MM879496,14.54,2.58,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-02,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,3,4.0,1,MM879497,0.52,2.58,,,,_,,,False,6L_W4_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,5.9,0,1.0,1,MM879498,0.32,1.8862500000000002,,,,6L_W2,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,1,2.0,1,MM879499,0.53,1.8862500000000002,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,2,3.0,1,MM879500,2.14,1.8862500000000002,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,3,4.0,1,MM879701,2.81,1.8862500000000002,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,1.0,East,W2A_OP,,4,5.0,1,MM879702,7,1.8862500000000002,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,0.8,East,W2A_OP,5.9,0,1.0,1,MM879703,0.98,1.8862500000000002,,,,6L_W2,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,0.8,East,W2A_OP,,1,2.0,1,MM879704,0.93,1.8862500000000002,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,0.8,East,W2A_OP,UGGS011756,,,0,MM879705,0.43,1.8862500000000002,,,,_,,,True,6L_W2_A_SBL2_East
2025-07-02,6L,W2,A,SBL2,FLCH,0.8,East,W2A_OP,,2,3.4,1.4,MM879706,0.38,1.8862500000000002,,,,_,,,False,6L_W2_A_SBL2_East
2025-07-02,6L,W15,B,CON-DRV,FLCH,4.0,East,W15B_OP,,0,1.0,1,MM879707,25.62,2.78,,,,6L_W15,,,False,6L_W15_B_CON-DRV_East
2025-07-02,6L,W15,B,CON-DRV,FLCH,4.0,East,W15B_OP,,1,1.7,0.7,MM879708,24.74,2.78,,,,_,,,False,6L_W15_B_CON-DRV_East
2025-07-02,6L,W15,B,CON-DRV,FLCH,2.0,East,W15B_OP,,0,1.0,1,MM879709,1.01,2.78,,,,6L_W15,,,False,6L_W15_B_CON-DRV_East
2025-07-02,6L,W15,B,CON-DRV,FLCH,2.0,East,W15B_OP,FDUP,,,0,MM879710,3.26,2.78,,,,_,,,True,6L_W15_B_CON-DRV_East
2025-07-02,6L,W15,B,CON-DRV,FLCH,2.0,East,W15B_OP,,1,1.9,0.8999999999999999,MM879711,4.34,2.78,,,,_,,,False,6L_W15_B_CON-DRV_East
2025-07-02,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,5.7,0,1.0,1,MM879712,1.27,,,,,6L_W15,,,False,6L_W15_A_SBL1_West
2025-07-02,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,1,2.0,1,MM879713,1.44,,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-02,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,2,3.0,1,MM879714,0.12,,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-02,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,BLANK,,,0,MM879715,0,,,,,_,,,True,6L_W15_A_SBL1_West
2025-07-02,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,3,4.0,1,MM879716,0.07,,,,,_,,,False,6L_W15_A_SBL1_West
2025-07-02,6L,W14,C,SBL1,FLCH,4.0,East,W15A_OP,3.5,0,1.0,1,MM879717,0.07,0.19250000000000003,,,,6L_W14,,,False,6L_W14_C_SBL1_East
2025-07-02,6L,W14,C,SBL1,FLCH,4.0,East,W15A_OP,,1,2.0,1,MM879718,0.5,0.19250000000000003,,,,_,,,False,6L_W14_C_SBL1_East
2025-07-02,6L,W14,C,SBL1,FLCH,4.0,East,W15A_OP,,2,3.0,1,MM879719,0.07,0.19250000000000003,,,,_,,,False,6L_W14_C_SBL1_East
2025-07-02,6L,W14,C,SBL1,FLCH,4.0,East,W15A_OP,,3,4.0,1,MM879720,0.13,0.19250000000000003,,,,_,,,False,6L_W14_C_SBL1_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,,0,1.0,1,MM893213,1.04,1.135,,,,1L_W27,,,False,1L_W27_A_CON-DRV_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,,1,2.0,1,MM893214,1.37,1.135,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,UGHLG004486,,,0,MM893215,0.76,1.135,,,,_,,,True,1L_W27_A_CON-DRV_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,,2,3.0,1,MM893216,1.03,1.135,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,,3,4.0,1,MM893217,1.13,1.135,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,,4,5.0,1,MM893218,1,1.135,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-02,1L,W27,A,CON-DRV,SCH,6.0,East,P0900,,5,6.0,1,MM893219,1.24,1.135,,,,_,,,False,1L_W27_A_CON-DRV_East
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,0,1.0,1,MM879596,21.4985,4.138166666666667,L-Ngirazi,AC,,5L_W8,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,1,2.0,1,MM879597,0.252,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,2,3.0,1,MM879598,0.249,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,3,4.0,1,MM879599,0.047,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,4,5.0,1,MM879600,8.767,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,5,6.0,1,MM893401,3.16,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,6,7.0,1,MM893402,2.85,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,7,8.0,1,MM893403,0.35,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,,8,9.0,1,MM893404,0.07,4.138166666666667,L-Ngirazi,AC,,_,,,False,5L_W8_CON-DRV_North
2025-07-03,5L,W8,,CON-DRV,SCH,1.5,North,W8_OP,STD 0882  7.74g/t,,,0,MM893405,7.56,4.138166666666667,L-Ngirazi,AC,,_,,,True,5L_W8_CON-DRV_North
2025-07-03,4L,W25,,SBL1,FLCH,1.5,East,W25_OP,,0,1.0,1,MM893406,0.1,0.49333333333333335,L-Ngirazi,AC,,4L_W25,,,False,4L_W25_SBL1_East
2025-07-03,4L,W25,,SBL1,FLCH,1.5,East,W25_OP,,1,2.0,1,MM893407,1.14,0.49333333333333335,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_East
2025-07-03,4L,W25,,SBL1,FLCH,1.5,East,W25_OP,,2,3.0,1,MM893408,0.24,0.49333333333333335,L-Ngirazi,AC,,_,,,False,4L_W25_SBL1_East
2025-07-03,3L,W24,,SBL1,FLCH,,West,W23_OP,,0,0.6,0.6,MM893409,2.96,3.11,L-Ngirazi,AC,,3L_W24,,,False,3L_W24_SBL1_West
2025-07-03,3L,W24,,SBL1,FLCH,,West,W23_OP,FDUP,,,0,MM893410,1.55,3.11,L-Ngirazi,AC,,_,,,True,3L_W24_SBL1_West
2025-07-03,3L,W24,,SBL1,FLCH,,West,W23_OP,,0.6,1.2,0.6,MM893411,3.26,3.11,L-Ngirazi,AC,,_,,,False,3L_W24_SBL1_West
