DATE,LEVEL,SECTION,Unnamed: 3,LOCATION,SAMPLE TYPE,DISTANCE FROM PEG(m),DIRECTION,PEG ID,DEPTH (m),FROM,TO,SAMPLE WIDTH,SAMPLE ID,AU,STOPE .AV,SAMPLER,GEOTECH,Unnamed: 18,is_qaqc,ID
2025-08-07,6L,W13,A,SBL1,SCH,3.0,East,W14A_OP,,1,2.0,1.0,MM904149,1.78,3.393333333333333,,,,False,6L_W13_A_SBL1_East
2025-08-07,6L,W13,A,SBL1,SCH,3.0,East,W14A_OP,FDUP,,,0.0,MM904150,7,3.393333333333333,,,,True,6L_W13_A_SBL1_East
2025-08-07,6L,W13,A,SBL1,SCH,3.0,East,W14A_OP,,2,3.0,1.0,MM904151,7,3.393333333333333,,,,False,6L_W13_A_SBL1_East
2025-08-07,6L,W15,A,SBL1,FLCH,1.5,West,W15A_OP,,0,1.0,1.0,MM904152,2.66,3.3660000000000005,,,,False,6L_W15_A_SBL1_West
2025-08-07,6L,W15,A,SBL1,FLCH,1.5,West,W15A_OP,,1,2.0,1.0,MM904153,3.33,3.3660000000000005,,,,False,6L_W15_A_SBL1_West
2025-08-07,6L,W15,A,SBL1,FLCH,3.5,West,W15A_OP,,0,1.0,1.0,MM904154,5.81,3.3660000000000005,,,,False,6L_W15_A_SBL1_West
2025-08-07,6L,W15,A,SBL1,FLCH,3.5,West,W15A_OP,BLANK,,,0.0,MM904155,0,3.3660000000000005,,,,True,6L_W15_A_SBL1_West
2025-08-07,6L,W15,A,SBL1,FLCH,3.5,West,W15A_OP,,1,2.0,1.0,MM904156,2.87,3.3660000000000005,,,,False,6L_W15_A_SBL1_West
2025-08-07,6L,W15,A,SBL1,FLCH,3.5,West,W15A_OP,,2,3.0,1.0,MM904157,2.16,3.3660000000000005,,,,False,6L_W15_A_SBL1_West
2025-08-07,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,2.3,0,1.0,1.0,MM904158,2.66,7.422,,,,False,6L_W8_C_SBL2_East
2025-08-07,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,1,2.0,1.0,MM904159,1.93,7.422,,,,False,6L_W8_C_SBL2_East
2025-08-07,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,2,3.0,1.0,MM904160,10.31,7.422,,,,False,6L_W8_C_SBL2_East
2025-08-07,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,3,4.0,1.0,MM904161,10.72,7.422,,,,False,6L_W8_C_SBL2_East
2025-08-07,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,2.3,0,1.0,1.0,MM904162,11.49,7.422,,,,False,6L_W8_C_SBL2_East
2025-08-07,6L,W4,A,SBL2,FLCH,1.0,East,W4_OP,23.2,0,1.0,1.0,MM904163,11.13,8.168000000000001,,,,False,6L_W4_A_SBL2_East
2025-08-07,6L,W4,A,SBL2,FLCH,1.0,East,W4_OP,,1,1.0,0.0,MM904164,7.97,8.168000000000001,,,,False,6L_W4_A_SBL2_East
2025-08-07,6L,W4,A,SBL2,FLCH,1.0,East,W4_OP,STD 0660 3.16g/t,,,0.0,MM904165,3.15,8.168000000000001,,,,True,6L_W4_A_SBL2_East
2025-08-07,6L,W4,A,SBL2,FLCH,1.0,East,W4_OP,,2,3.0,1.0,MM904166,8.24,8.168000000000001,,,,False,6L_W4_A_SBL2_East
2025-08-07,6L,W4,A,SBL2,FLCH,1.0,East,W4_OP,,3,4.0,1.0,MM904167,7.87,8.168000000000001,,,,False,6L_W4_A_SBL2_East
2025-08-07,6L,W4,A,SBL2,FLCH,1.0,East,W4_OP,,4,5.0,1.0,MM904168,5.63,8.168000000000001,,,,False,6L_W4_A_SBL2_East
2025-08-07,6L,W2,A,SBL2,FLCH,3.0,West,W2_OP,21,0,1.0,1.0,MM904169,7.58,4.32,,,,False,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,3.0,West,W2_OP,FDUP,,,0.0,MM904170,6.08,4.32,,,,True,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,3.0,West,W2_OP,,1,2.0,1.0,MM904171,5.97,4.32,,,,False,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,5.0,West,W2_OP,21,0,1.0,1.0,MM904172,3.63,4.32,,,,False,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,5.0,West,W2_OP,,1,2.0,1.0,MM904173,3.62,4.32,,,,False,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,7.0,West,W2_OP,21,0,1.0,1.0,MM904174,10.85,4.32,,,,False,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,7.0,West,W2_OP,BLANK,,,0.0,MM904175,0,4.32,,,,True,6L_W2_A_SBL2_West
2025-08-07,6L,W2,A,SBL2,FLCH,7.0,West,W2_OP,,1,2.0,1.0,MM904176,12.01,4.32,,,,False,6L_W2_A_SBL2_West
2025-08-07,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,0,1.0,1.0,MM904177,12.35,9.292499999999999,,,,False,6L_E1_B_SBL1_East
2025-08-07,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,1,2.0,1.0,MM904178,13.41,9.292499999999999,,,,False,6L_E1_B_SBL1_East
2025-08-07,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,0,1.0,1.0,MM904179,8.01,9.292499999999999,,,,False,6L_E1_B_SBL1_East
2025-08-07,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,1,2.0,1.0,MM904180,3.4,9.292499999999999,,,,False,6L_E1_B_SBL1_East
2025-08-07,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,STD 0660 3.16g/t,,,0.0,MM904205,3.23,1.80625,,,,True,6L_E1_B_SBL1_East
2025-08-07,5L,W12,,CON-DRV,SLGE,4.0,South,W12_OP,,0,0.9,0.9,MM904206,2.46,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.0,South,W12_OP,,0.9,1.8,0.9,MM904207,2.29,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.5,South,W12_OP,,0,0.9,0.9,MM904208,1.09,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.5,South,W12_OP,,0.9,1.8,0.9,MM904209,1.15,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.5,South,W12_OP,FDUP,,,0.0,MM904210,0.03,,,,,True,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.0,South,W12_OP,,0,0.9,0.9,MM904211,2.71,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.0,South,W12_OP,,0.9,1.8,0.9,MM904212,1.49,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.0,South,W12_OP,,0,0.9,0.9,MM904213,1.28,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W12,,CON-DRV,SLGE,4.0,South,W12_OP,,0.9,1.8,0.9,MM904214,1.98,,,,,False,5L_W12_CON-DRV_South
2025-08-07,5L,W8,,SBL1,FLCH,2.0,East,W8_OP,,0,1.0,1.0,MM905686,1.92,1.012,,,,False,5L_W8_SBL1_East
2025-08-07,5L,W8,,SBL1,FLCH,2.0,East,W8_OP,,1,2.0,1.0,MM905687,0.2,1.012,,,,False,5L_W8_SBL1_East
2025-08-07,5L,W8,,SBL1,FLCH,2.0,East,W8_OP,,2,3.0,1.0,MM905688,0.09,1.012,,,,False,5L_W8_SBL1_East
2025-08-07,5L,W8,,SBL1,FLCH,2.0,East,W8_OP,,3,4.0,1.0,MM905689,1.87,1.012,,,,False,5L_W8_SBL1_East
2025-08-07,5L,W8,,SBL1,FLCH,2.0,East,W8_OP,FDUP,,,0.0,MM905690,1.53,1.012,,,,True,5L_W8_SBL1_East
2025-08-07,5L,W8,,SBL1,FLCH,2.0,East,W8_OP,,4,5.0,1.0,MM905691,0.98,1.012,,,,False,5L_W8_SBL1_East
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,12.6,0,1.0,1.0,MM905692,0.58,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,1,2.0,1.0,MM905693,0.87,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,2,3.0,1.0,MM905694,1.01,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,STD 0925 1.04g/t,,,0.0,MM905695,1.02,0.9557142857142856,,,,True,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,11.6,0,1.0,1.0,MM905696,2.04,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,1,2.0,1.0,MM905697,0.68,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,2,3.0,1.0,MM905698,0.31,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,3,4.0,1.0,MM905699,1.2,0.9557142857142856,,,,False,4L_W25_SBL1_North
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,0.8,0,1.0,1.0,MM905700,0.82,2.7883333333333336,,,,False,2L_W23_SBL1_East
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,1,2.0,1.0,MM905801,5.97,2.7883333333333336,,,,False,2L_W23_SBL1_East
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,2,3.0,1.0,MM905802,0.12,2.7883333333333336,,,,False,2L_W23_SBL1_East
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,3,4.0,1.0,MM905803,6.44,2.7883333333333336,,,,False,2L_W23_SBL1_East
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,4,5.0,1.0,MM905804,1.63,2.7883333333333336,,,,False,2L_W23_SBL1_East
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,BLANK,,,0.0,MM905805,6.05,2.7883333333333336,,,,True,2L_W23_SBL1_East
2025-08-07,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,5,6.0,1.0,MM905806,1.75,2.7883333333333336,,,,False,2L_W23_SBL1_East
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,,0,0.6,0.6,MM905807,0.6,2.792,,,,False,3L_W23_SBL1_South
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,,0.6,1.2,0.6,MM905808,4.31,2.792,,,,False,3L_W23_SBL1_South
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,,0,0.6,0.6,MM905809,4.39,2.792,,,,False,3L_W23_SBL1_South
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,STD,,,0.0,MM905810,2.44,2.792,,,,True,3L_W23_SBL1_South
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,,0.6,1.2,0.6,MM905811,2.33,2.792,,,,False,3L_W23_SBL1_South
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,,0,0.6,0.6,MM905812,2.33,2.792,,,,False,3L_W23_SBL1_South
2025-08-07,3L,W23,,SBL1,SLGE,0.6,South,W23_OP,,0.6,1.2,0.6,MM905813,,2.792,,,,False,3L_W23_SBL1_South
2025-08-08,6L,W18,B,SBL1,SLGE,2.5,East,W18C_OP,,0,1.0,1.0,MM904184,0.33,6.467499999999999,,,,False,6L_W18_B_SBL1_East
2025-08-08,6L,W18,B,SBL1,SLGE,2.5,East,W18C_OP,STD 0925 1.04g/t,,,0.0,MM904185,1.06,6.467499999999999,,,,True,6L_W18_B_SBL1_East
2025-08-08,6L,W18,B,SBL1,SLGE,2.5,East,W18C_OP,,1,2.0,1.0,MM904186,0.25,6.467499999999999,,,,False,6L_W18_B_SBL1_East
2025-08-08,6L,W18,B,SBL1,SLGE,2.5,East,W18C_OP,,0,1.0,1.0,MM904187,14.08,6.467499999999999,,,,False,6L_W18_B_SBL1_East
2025-08-08,6L,W18,B,SBL1,SLGE,2.5,East,W18C_OP,,1,2.0,1.0,MM904188,11.21,6.467499999999999,,,,False,6L_W18_B_SBL1_East
2025-08-08,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,2,0,1.0,1.0,MM904189,0.14,6.656666666666667,,,,False,6L_W8_C_SBL2_East
2025-08-08,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,FDUP,,,0.0,MM904190,2.13,6.656666666666667,,,,True,6L_W8_C_SBL2_East
2025-08-08,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,1,2.0,1.0,MM904191,14.14,6.656666666666667,,,,False,6L_W8_C_SBL2_East
2025-08-08,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,2,3.0,1.0,MM904192,5.69,6.656666666666667,,,,False,6L_W8_C_SBL2_East
2025-08-08,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,5,0,1.0,1.0,MM904193,5.46,4.5925,,,,False,6L_W15_A_SBL1_West
2025-08-08,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,1,2.0,1.0,MM904194,4.96,4.5925,,,,False,6L_W15_A_SBL1_West
2025-08-08,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,BLANK,,,0.0,MM904195,0,4.5925,,,,True,6L_W15_A_SBL1_West
2025-08-08,6L,W15,A,SBL1,FLCH,4.0,West,W15A_OP,5,0,1.0,1.0,MM904196,2.01,4.5925,,,,False,6L_W15_A_SBL1_West
2025-08-08,6L,W15,A,SBL1,FLCH,4.0,West,W15A_OP,,1,2.0,1.0,MM904197,5.94,4.5925,,,,False,6L_W15_A_SBL1_West
2025-08-08,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,22.7,0,1.0,1.0,MM904198,5.55,6.706666666666667,,,,False,6L_E1_B_SBL1_East
2025-08-08,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,1,2.0,1.0,MM904199,2.91,6.706666666666667,,,,False,6L_E1_B_SBL1_East
2025-08-08,6L,E1,B,SBL1,FLCH,2.0,East,E1B_OP,,2,3.0,1.0,MM904200,11.66,6.706666666666667,,,,False,6L_E1_B_SBL1_East
2025-08-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,23.7,0,1.0,1.0,MM904301,11.16,9.037500000000001,,,,False,6L_W4_A_SBL2_East
2025-08-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,1,2.0,1.0,MM904302,7.62,9.037500000000001,,,,False,6L_W4_A_SBL2_East
2025-08-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,2,3.0,1.0,MM904303,9.67,9.037500000000001,,,,False,6L_W4_A_SBL2_East
2025-08-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,3,4.0,1.0,MM904304,7.7,9.037500000000001,,,,False,6L_W4_A_SBL2_East
2025-08-08,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,STD 0660 3.16g/t,,,0.0,MM904305,3.2,9.037500000000001,,,,True,6L_W4_A_SBL2_East
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,23,0,1.0,1.0,MM904306,7.41,5.669999999999999,,,,False,6L_W2_A_SBL2_West
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,,1,2.0,1.0,MM904307,6.99,5.669999999999999,,,,False,6L_W2_A_SBL2_West
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,23,0,1.0,1.0,MM904308,3.32,5.669999999999999,,,,False,6L_W2_A_SBL2_West
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,,1,2.0,1.0,MM904309,7.01,5.669999999999999,,,,False,6L_W2_A_SBL2_West
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,FDUP,,,0.0,MM904310,4.9,5.669999999999999,,,,True,6L_W2_A_SBL2_West
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,23,0,1.0,1.0,MM904311,4.4,5.669999999999999,,,,False,6L_W2_A_SBL2_West
2025-08-08,6L,W2,A,SBL2,FLCH,3.0,West,W2A_OP,,1,2.0,1.0,MM904312,4.89,5.669999999999999,,,,False,6L_W2_A_SBL2_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,0,1.0,1.0,MM904224,0.52,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,,,0.0,MM904225,1.23,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,1,2.0,1.0,MM904226,0.02,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,2,3.0,1.0,MM904227,0.16,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,3,4.0,1.0,MM904228,0.05,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,4,5.0,1.0,MM904229,0.03,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,,,0.0,MM904230,0.05,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,5L,W12,A,CON-DRV,FLCH,2.0,West,W12A_OP,,5,6.0,1.0,MM904231,0.02,0.13333333333333333,,,,False,5L_W12_A_CON-DRV_West
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,0,1.0,1.0,MM905814,1.35,0.6983333333333333,,,,False,2L_W23_SBL1_East
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,FDUP,,,0.0,MM905815,0.24,0.6983333333333333,,,,True,2L_W23_SBL1_East
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,1,2.0,1.0,MM905816,0.59,0.6983333333333333,,,,False,2L_W23_SBL1_East
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,2,3.0,1.0,MM905817,0.4,0.6983333333333333,,,,False,2L_W23_SBL1_East
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,3,4.0,1.0,MM905818,0.9,0.6983333333333333,,,,False,2L_W23_SBL1_East
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,4,5.0,1.0,MM905819,0.65,0.6983333333333333,,,,False,2L_W23_SBL1_East
2025-08-08,2L,W23,,SBL1,FLCH,2.0,East,W23_OP,,5,6.0,1.0,MM905820,0.3,0.6983333333333333,,,,False,2L_W23_SBL1_East
2025-08-08,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,0,1.0,1.0,MM905821,0.05,1.4649999999999999,,,,False,4L_W25_SBL1_North
2025-08-08,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,1,2.0,1.0,MM905822,2.77,1.4649999999999999,,,,False,4L_W25_SBL1_North
2025-08-08,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,2,3.0,1.0,MM905823,1.01,1.4649999999999999,,,,False,4L_W25_SBL1_North
2025-08-08,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,,3,4.0,1.0,MM905824,2.03,1.4649999999999999,,,,False,4L_W25_SBL1_North
2025-08-08,4L,W25,,SBL1,FLCH,0.5,North,W25_OP,STD 0660 3.16g/t,,,0.0,MM905825,3.25,1.4649999999999999,,,,True,4L_W25_SBL1_North
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,14,0,1.0,1.0,MM905826,0.7,2.692,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,,1,2.0,1.0,MM905827,0.05,2.692,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,,2,3.0,1.0,MM905828,0.03,2.692,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,,3,4.0,1.0,MM905829,6.07,2.692,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,BLANK,,,0.0,MM905830,0,2.692,,,,True,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,,4,5.0,1.0,MM905831,6.61,2.692,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,SLGE,2.0,East,W8C_OP,14,0,0.5,0.5,MM905832,0.11,0.8724999999999999,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,FLCH,2.0,East,W8C_OP,,0.5,1.0,0.5,MM905833,0.35,0.8724999999999999,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,SLGE,2.0,East,W8C_OP,14,0,0.5,0.5,MM905834,0.38,0.8724999999999999,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W8,,CON-DRV,SLGE,2.0,East,W8C_OP,,0.5,1.0,0.5,MM905835,2.65,0.8724999999999999,,,,False,5L_W8_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,0,1.0,1.0,MM905836,2.2,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,1,2.0,1.0,MM905837,0.43,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,2,3.0,1.0,MM905838,2.78,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,0,1.0,1.0,MM905839,0.31,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,1,2.0,1.0,MM905840,0.46,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,2,3.0,1.0,MM905841,0.07,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,0,0.6,0.6,MM905842,0.14,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,0.6,1.2,0.6,MM905843,0.56,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,0,0.6,0.6,MM905844,0.31,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,5L,W12,,CON-DRV,SCH,0.6,East,W12_OP,,0.6,1.2,0.6,MM905845,0.26,0.7519999999999999,,,,False,5L_W12_CON-DRV_East
2025-08-08,3L,W23,,SBL1,FLCH,1.5,South,W23_OP,,0,1.0,1.0,MM905846,1.83,1.45,,,,False,3L_W23_SBL1_South
2025-08-08,3L,W23,,SBL1,FLCH,1.5,South,W23_OP,,1,2.0,1.0,MM905847,1.84,1.45,,,,False,3L_W23_SBL1_South
2025-08-08,3L,W23,,SBL1,FLCH,1.5,South,W23_OP,,2,3.0,1.0,MM905848,1.29,1.45,,,,False,3L_W23_SBL1_South
2025-08-08,3L,W23,,SBL1,FLCH,1.5,South,W23_OP,,3,4.0,1.0,MM905849,0.84,1.45,,,,False,3L_W23_SBL1_South
2025-08-09,6L,W18,B,CON-DRV,FLCH,2.0,West,W18B_OP,0,0,1.0,1.0,MM904318,2.37,3.8300000000000005,,,,False,6L_W18_B_CON-DRV_West
2025-08-09,6L,W18,B,CON-DRV,FLCH,2.0,West,W18B_OP,,1,2.0,1.0,MM904319,8.05,3.8300000000000005,,,,False,6L_W18_B_CON-DRV_West
2025-08-09,6L,W18,B,CON-DRV,FLCH,2.0,West,W18B_OP,,2,3.0,1.0,MM904320,1.07,3.8300000000000005,,,,False,6L_W18_B_CON-DRV_West
2025-08-09,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,3.6,0,1.0,1.0,MM904321,7.04,3.06,,,,False,6L_W15_A_SBL1_West
2025-08-09,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,1,2.0,1.0,MM904322,0.88,3.06,,,,False,6L_W15_A_SBL1_West
2025-08-09,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,2,3.0,1.0,MM904323,3.16,3.06,,,,False,6L_W15_A_SBL1_West
2025-08-09,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,,3,4.0,1.0,MM904324,1.16,3.06,,,,False,6L_W15_A_SBL1_West
2025-08-09,6L,W15,A,SBL1,FLCH,2.0,West,W15A_OP,UGGS012637,,,0.0,MM904325,8.71,3.06,,,,True,6L_W15_A_SBL1_West
2025-08-09,6L,W14,A,SBL1,SCH,1.0,East,W14A_OP,,0,1.0,1.0,MM904326,1.69,4.365,,,,False,6L_W14_A_SBL1_East
2025-08-09,6L,W14,A,SBL1,SCH,1.0,East,W14A_OP,,1,2.0,1.0,MM904327,7.04,4.365,,,,False,6L_W14_A_SBL1_East
2025-08-09,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,4.2,0,0.7,0.7,MM904328,0.19,2.91,,,,False,6L_W8_C_SBL2_East
2025-08-09,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,0.7,1.3,0.6000000000000001,MM904329,7.64,2.91,,,,False,6L_W8_C_SBL2_East
2025-08-09,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,FDUP,,,0.0,MM904330,2.38,2.91,,,,True,6L_W8_C_SBL2_East
2025-08-09,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,1.3,2.3,0.9999999999999998,MM904331,0.69,2.91,,,,False,6L_W8_C_SBL2_East
2025-08-09,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,2.3,3.3,1.0,MM904332,0.16,2.91,,,,False,6L_W8_C_SBL2_East
2025-08-09,6L,W8,C,SBL2,FLCH,2.0,East,W8C_OP,,3.3,4.3,1.0,MM904333,5.87,2.91,,,,False,6L_W8_C_SBL2_East
2025-08-09,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,21,0,1.0,1.0,MM904334,2.46,5.8,,,,False,6L_W4_A_SBL2_East
2025-08-09,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,BLANK,,,0.0,MM904335,0,5.8,,,,True,6L_W4_A_SBL2_East
2025-08-09,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,1,2.0,1.0,MM904336,26.54,5.8,,,,False,6L_W4_A_SBL2_East
2025-08-09,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,2,3.0,1.0,MM904337,7.03,5.8,,,,False,6L_W4_A_SBL2_East
2025-08-09,6L,W4,A,SBL2,FLCH,1.0,East,W4A_OP,,3,4.0,1.0,MM904338,6.69,5.8,,,,False,6L_W4_A_SBL2_East
