Date,ID,Stoping_Actual_t,Stoping_Actual_gpt,Stoping_Actual_kgs,Stoping_Budget_t,Stoping_Budget_gpt,Stoping_Budget_kgs
2025-08-14,6L_W8 STOPE,66.0,2.36,0.15575999999999998,105.0,2.7803738317757007,0.2919392523364486
2025-08-15,3L_W23A STOPE,,,,,1.9859813084112148,
2025-08-15,3L_W23B STOPE,105.0,3.09,0.32445,70.0,1.9859813084112148,0.13901869158878502
2025-08-15,4L_W26 STOPE,71.0,0.05,0.00355,70.0,1.9462616822429906,0.13623831775700931
2025-08-15,5L_W11 STOPE,103.0,0.55,0.056650000000000006,70.0,1.7476635514018692,0.12233644859813084
2025-08-15,5L_W8 STOPE,106.0,3.3,0.34979999999999994,105.0,1.8271028037383175,0.19184579439252333
2025-08-15,6L_E1 STOPE,35.0,4.78,0.1673,35.0,3.137850467289719,0.10982476635514017
2025-08-15,6L_W13 STOPE,61.0,4.74,0.28914,35.0,1.9859813084112148,0.06950934579439251
2025-08-15,6L_W15_STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-08-15,6L_W18_STOPE,39.0,0.3,0.011699999999999999,70.0,2.7803738317757007,0.19462616822429904
2025-08-15,6L_W2 STOPE,160.0,,0.6272000000000001,140.0,,0.3558878504672897
2025-08-15,6L_W3 STOPE,50.0,2.68,0.134,105.0,2.3831775700934577,0.25023364485981303
2025-08-15,6L_W4 STOPE,58.0,2.03,0.11774,,,
2025-08-15,6L_W8 STOPE,50.0,2.92,0.146,105.0,2.7803738317757007,0.2919392523364486
2025-08-16,3L_W23A STOPE,,,,,1.9859813084112148,
2025-08-16,3L_W23B STOPE,105.0,5.0,0.525,70.0,1.9859813084112148,0.13901869158878502
2025-08-16,4L_W26 STOPE,71.0,0.64,0.045439999999999994,70.0,1.9462616822429906,0.13623831775700931
2025-08-16,5L_W11 STOPE,105.0,1.74,0.1827,70.0,1.7476635514018692,0.12233644859813084
2025-08-16,5L_W8 STOPE,73.0,5.45,0.39785000000000004,105.0,1.8271028037383175,0.19184579439252333
2025-08-16,6L_E1 STOPE,44.0,1.97,0.08668,35.0,3.137850467289719,0.10982476635514017
2025-08-16,6L_W13 STOPE,69.0,2.06,0.14214000000000002,35.0,1.9859813084112148,0.06950934579439251
2025-08-16,6L_W15_STOPE,,,,70.0,1.7476635514018692,0.12233644859813084
2025-08-16,6L_W18_STOPE,35.0,2.78,0.0973,70.0,2.7803738317757007,0.19462616822429904
2025-08-16,6L_W2 STOPE,180.0,,0.35819999999999996,140.0,,0.3558878504672897
2025-08-16,6L_W3 STOPE,35.0,5.81,0.20335,105.0,2.3831775700934577,0.25023364485981303
2025-08-16,6L_W4 STOPE,58.0,2.15,0.12469999999999999,,,
2025-08-16,6L_W8 STOPE,69.0,3.55,0.24495,105.0,2.7803738317757007,0.2919392523364486
2025-08-17,3L_W23A STOPE,,,,,1.9859813084112148,
2025-08-17,3L_W23B STOPE,104.0,5.0,0.52,70.0,1.9859813084112148,0.13901869158878502
2025-08-17,4L_W26 STOPE,71.0,0.64,0.045439999999999994,70.0,1.9462616822429906,0.13623831775700931
2025-08-17,5L_W11 STOPE,104.0,1.74,0.18096,70.0,1.7476635514018692,0.12233644859813084
2025-08-17,5L_W8 STOPE,70.0,5.45,0.3815,105.0,1.8271028037383175,0.19184579439252333
2025-08-17,6L_E1 STOPE,43.0,1.97,0.08471,35.0,3.137850467289719,0.10982476635514017
2025-08-17,6L_W13 STOPE,65.0,2.06,0.13390000000000002,35.0,1.9859813084112148,0.06950934579439251
2025-08-17,6L_W15_STOPE,39.0,,,70.0,1.7476635514018692,0.12233644859813084
2025-08-17,6L_W18_STOPE,48.0,2.78,0.13344,70.0,2.7803738317757007,0.19462616822429904
2025-08-17,6L_W2 STOPE,168.0,,0.33432,140.0,,0.3558878504672897
2025-08-17,6L_W3 STOPE,40.0,5.81,0.23239999999999997,105.0,2.3831775700934577,0.25023364485981303
2025-08-17,6L_W4 STOPE,58.0,2.15,0.12469999999999999,,,
2025-08-17,6L_W8 STOPE,37.0,3.55,0.13135,105.0,2.7803738317757007,0.2919392523364486
2025-08-18,3L_W23A STOPE,,,,,1.9859813084112148,
2025-08-18,3L_W23B STOPE,70.0,2.33,0.1631,70.0,1.9859813084112148,0.13901869158878502
2025-08-18,4L_W26 STOPE,72.0,0.49,0.03528,70.0,1.9462616822429906,0.13623831775700931
2025-08-18,5L_W11 STOPE,107.0,1.29,0.13803,70.0,1.7476635514018692,0.12233644859813084
2025-08-18,5L_W8 STOPE,109.0,4.13,0.45017,105.0,1.8271028037383175,0.19184579439252333
2025-08-18,6L_E1 STOPE,40.0,1.86,0.07440000000000001,35.0,3.137850467289719,0.10982476635514017
2025-08-18,6L_W13 STOPE,96.0,3.66,0.35136,35.0,1.9859813084112148,0.06950934579439251
2025-08-18,6L_W15_STOPE,45.0,3.3,0.1485,70.0,1.7476635514018692,0.12233644859813084
2025-08-18,6L_W18_STOPE,43.0,4.71,0.20253,70.0,2.7803738317757007,0.19462616822429904
2025-08-18,6L_W2 STOPE,118.0,,0.26903999999999995,140.0,,0.3558878504672897
2025-08-18,6L_W3 STOPE,49.0,2.54,0.12446,105.0,2.3831775700934577,0.25023364485981303
2025-08-18,6L_W4 STOPE,84.0,2.08,0.17472,,,
2025-08-18,6L_W8 STOPE,51.0,0.82,0.04182,105.0,2.7803738317757007,0.2919392523364486
2025-08-19,3L_W23A STOPE,,,,,1.9859813084112148,
2025-08-19,3L_W23B STOPE,86.0,3.18,0.27348,70.0,1.9859813084112148,0.13901869158878502
2025-08-19,4L_W26 STOPE,43.0,2.48,0.10664,70.0,1.9462616822429906,0.13623831775700931
2025-08-19,5L_W11 STOPE,79.0,1.18,0.09322,70.0,1.7476635514018692,0.12233644859813084
2025-08-19,5L_W8 STOPE,126.0,4.55,0.5732999999999999,105.0,1.8271028037383175,0.19184579439252333
2025-08-19,6L_E1 STOPE,36.0,2.12,0.07632000000000001,35.0,3.137850467289719,0.10982476635514017
2025-08-19,6L_W13 STOPE,,,,35.0,1.9859813084112148,0.06950934579439251
2025-08-19,6L_W15_STOPE,76.0,1.2,0.0912,70.0,1.7476635514018692,0.12233644859813084
2025-08-19,6L_W18_STOPE,,,,70.0,2.7803738317757007,0.19462616822429904
2025-08-19,6L_W2 STOPE,136.0,,0.43112,140.0,,0.3558878504672897
2025-08-19,6L_W3 STOPE,112.0,1.61,0.18032,105.0,2.3831775700934577,0.25023364485981303
2025-08-19,6L_W4 STOPE,58.0,1.35,0.07830000000000001,,,
2025-08-19,6L_W8 STOPE,45.0,2.91,0.13095,105.0,2.7803738317757007,0.2919392523364486
2025-08-20,3L_W23A STOPE,,,,,1.9859813084112148,
2025-08-20,3L_W23B STOPE,,,,70.0,1.9859813084112148,0.13901869158878502
2025-08-20,4L_W26 STOPE,,,,70.0,1.9462616822429906,0.13623831775700931
