Date,Dev_ID,Budget_Metres,Actual_Metres,MTD_Budget,MTD_Actual
2025-08-07,9L_E3_OREPASS,0.9,0.0,9.000000000000002,0.0
2025-08-07,9L_E3_WASTEPASS,0.9,0.0,9.000000000000002,0.0
2025-08-07,Venning Shaft Overrun,0.9,0.0,9.000000000000002,6.800000000000001
2025-08-08,10LW7_BOX_RSE,0.9,0.9,8.100000000000001,10.000000000000002
2025-08-08,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-08,10L_E1_RAISE,0.9,0.9,14.400000000000004,8.600000000000001
2025-08-08,10L_E2_C_DRIVE,1.6,1.5,25.600000000000005,23.500000000000004
2025-08-08,10L_E2_RAISE,0.9,1.0,14.400000000000004,11.0
2025-08-08,10L_E3_OREPASS,0.9,0.9,12.600000000000003,10.600000000000003
2025-08-08,10L_E3_WASTEPAS,0.9,0.8,13.500000000000004,14.000000000000002
2025-08-08,10L_E7_DAM,1.3,1.3,11.700000000000001,14.8
2025-08-08,10L_W15_OREPASS,0.9,0.8,11.700000000000003,12.4
2025-08-08,10L_W15_WASTEPASS,0.9,0.0,9.000000000000002,8.4
2025-08-08,10L_W7B_BOX RSE,0.0,0.0,0.0,8.100000000000001
2025-08-08,10L_W8_RAISE,0.9,0.9,12.600000000000003,13.500000000000004
2025-08-08,3L_E9_HAULAGE_EAST,1.6,1.6,25.600000000000005,25.1
2025-08-08,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-08,3L_W29_RAISE,0.9,0.9,12.600000000000003,14.600000000000003
2025-08-08,4L_E13_HAULAGE,1.6,1.8,25.600000000000005,26.8
2025-08-08,4L_W29_HAULAGE,1.3,1.3,20.800000000000004,17.1
2025-08-08,4L_W7 WASTE PASS ACCESS,0.0,1.0,0.0,10.700000000000001
2025-08-08,5L_W11_SL_1_WEST',1.6,0.0,19.2,10.3
2025-08-08,5L_W13_CROSS_CUT,1.3,1.3,18.200000000000003,15.300000000000002
2025-08-08,5L_W14_CDRIVE_WEST,1.6,1.6,25.600000000000005,19.5
2025-08-08,5L_W14_HAULAGE,1.6,1.6,25.600000000000005,24.5
2025-08-08,5L_W26_HOISTROOM,0.0,0.0,9.6,13.0
2025-08-08,5L_W2_CROSS_CUT,1.6,1.6,15.999999999999998,10.899999999999999
2025-08-08,6LA_W14_DRIVE_WEST,0.0,1.3,0.0,12.200000000000001
2025-08-08,6LA_W19_DRIVE_WEST,1.6,1.5,24.000000000000004,19.200000000000003
2025-08-08,6LA_W2_SL1_DRIVE,1.3,1.0,20.800000000000004,17.6
2025-08-08,6LA_W3_RAISE,0.0,0.0,6.300000000000001,2.8
2025-08-08,6LA_W4_DRIVE_EAST,1.6,1.6,14.399999999999999,21.8
2025-08-08,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-08,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-08,6L__W14_RAISE,0.9,0.9,8.100000000000001,15.500000000000004
2025-08-08,7L_E1_OREPASS,0.9,0.9,14.400000000000004,13.500000000000004
2025-08-08,7L_E1_TWAY,0.9,1.4,14.400000000000004,18.599999999999994
2025-08-08,7L_W2_SL_2_WEST,1.6,1.5,25.600000000000005,23.500000000000004
2025-08-08,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-08,8L_W14_TWAY,0.9,0.9,14.400000000000004,17.800000000000004
2025-08-08,8L_W15_SLOT,0.9,0.9,14.400000000000004,13.800000000000002
2025-08-08,8L_W15_SL_3_WEST,1.6,1.5,25.600000000000005,26.000000000000007
2025-08-08,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-08,8L_W16_OREPASS,0.9,0.9,14.400000000000004,5.4
2025-08-08,8L_W16_SL_3_WEST,1.6,0.0,15.999999999999998,8.7
2025-08-08,8L_W16_TWAY,0.0,0.9,5.4,6.300000000000001
2025-08-08,8L_W17_SL_1_WEST,0.0,0.0,0.0,13.700000000000001
2025-08-08,8L_W17_SL_2_WEST,1.6,1.5,25.600000000000005,22.100000000000005
2025-08-08,9L_E3_OREPASS,0.9,0.0,9.000000000000002,0.0
2025-08-08,9L_E3_WASTEPASS,0.9,0.0,9.000000000000002,0.0
2025-08-08,Venning Shaft Overrun,0.9,0.7,9.000000000000002,6.800000000000001
2025-08-09,10LW7_BOX_RSE,0.9,0.9,8.100000000000001,10.000000000000002
2025-08-09,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-09,10L_E1_RAISE,0.9,0.9,14.400000000000004,8.600000000000001
2025-08-09,10L_E2_C_DRIVE,1.6,1.6,25.600000000000005,23.500000000000004
2025-08-09,10L_E2_RAISE,0.9,0.9,14.400000000000004,11.0
2025-08-09,10L_E3_OREPASS,0.9,0.9,12.600000000000003,10.600000000000003
2025-08-09,10L_E3_WASTEPAS,0.9,0.8,13.500000000000004,14.000000000000002
2025-08-09,10L_E7_DAM,0.0,1.2,11.700000000000001,14.8
2025-08-09,10L_W15_OREPASS,0.9,0.8,11.700000000000003,12.4
2025-08-09,10L_W15_WASTEPASS,0.9,0.9,9.000000000000002,8.4
2025-08-09,10L_W7B_BOX RSE,0.0,0.9,0.0,8.100000000000001
2025-08-09,10L_W8_RAISE,0.9,0.9,12.600000000000003,13.500000000000004
2025-08-09,3L_E9_HAULAGE_EAST,1.6,1.7,25.600000000000005,25.1
2025-08-09,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-09,3L_W29_RAISE,0.9,0.9,12.600000000000003,14.600000000000003
2025-08-09,4L_E13_HAULAGE,1.6,1.7,25.600000000000005,26.8
2025-08-09,4L_W29_HAULAGE,1.3,1.4,20.800000000000004,17.1
2025-08-09,4L_W7 WASTE PASS ACCESS,0.0,1.0,0.0,10.700000000000001
2025-08-09,5L_W11_SL_1_WEST',1.6,0.0,19.2,10.3
2025-08-09,5L_W13_CROSS_CUT,1.3,1.3,18.200000000000003,15.300000000000002
2025-08-09,5L_W14_CDRIVE_WEST,1.6,1.6,25.600000000000005,19.5
2025-08-09,5L_W14_HAULAGE,1.6,1.6,25.600000000000005,24.5
2025-08-09,5L_W26_HOISTROOM,0.0,1.0,9.6,13.0
2025-08-09,5L_W2_CROSS_CUT,1.6,0.0,15.999999999999998,10.899999999999999
2025-08-09,6LA_W14_DRIVE_WEST,0.0,1.2,0.0,12.200000000000001
2025-08-09,6LA_W19_DRIVE_WEST,1.6,1.5,24.000000000000004,19.200000000000003
2025-08-09,6LA_W2_SL1_DRIVE,1.3,0.9,20.800000000000004,17.6
2025-08-09,6LA_W3_RAISE,0.0,0.0,6.300000000000001,2.8
2025-08-09,6LA_W4_DRIVE_EAST,1.6,1.6,14.399999999999999,21.8
2025-08-09,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-09,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-09,6L__W14_RAISE,0.9,0.9,8.100000000000001,15.500000000000004
2025-08-09,7L_E1_OREPASS,0.9,0.9,14.400000000000004,13.500000000000004
2025-08-09,7L_E1_TWAY,0.9,1.6,14.400000000000004,18.599999999999994
2025-08-09,7L_W2_SL_2_WEST,1.6,1.6,25.600000000000005,23.500000000000004
2025-08-09,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-09,8L_W14_TWAY,0.9,0.9,14.400000000000004,17.800000000000004
2025-08-09,8L_W15_SLOT,0.9,0.9,14.400000000000004,13.800000000000002
2025-08-09,8L_W15_SL_3_WEST,1.6,1.3,25.600000000000005,26.000000000000007
2025-08-09,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-09,8L_W16_OREPASS,0.9,0.9,14.400000000000004,5.4
2025-08-09,8L_W16_SL_3_WEST,1.6,0.9,15.999999999999998,8.7
2025-08-09,8L_W16_TWAY,0.0,0.0,5.4,6.300000000000001
2025-08-09,8L_W17_SL_1_WEST,0.0,0.0,0.0,13.700000000000001
2025-08-09,8L_W17_SL_2_WEST,1.6,1.6,25.600000000000005,22.100000000000005
2025-08-09,9L_E3_OREPASS,0.9,0.0,9.000000000000002,0.0
2025-08-09,9L_E3_WASTEPASS,0.9,0.0,9.000000000000002,0.0
2025-08-09,Venning Shaft Overrun,0.9,0.0,9.000000000000002,6.800000000000001
2025-08-10,10LW7_BOX_RSE,0.0,0.0,8.100000000000001,10.000000000000002
2025-08-10,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-10,10L_E1_RAISE,0.0,0.0,14.400000000000004,8.600000000000001
2025-08-10,10L_E2_C_DRIVE,0.0,0.0,25.600000000000005,23.500000000000004
2025-08-10,10L_E2_RAISE,0.0,0.0,14.400000000000004,11.0
2025-08-10,10L_E3_OREPASS,0.0,0.0,12.600000000000003,10.600000000000003
2025-08-10,10L_E3_WASTEPAS,0.0,0.9,13.500000000000004,14.000000000000002
2025-08-10,10L_E7_DAM,0.0,1.3,11.700000000000001,14.8
2025-08-10,10L_W15_OREPASS,0.0,0.0,11.700000000000003,12.4
2025-08-10,10L_W15_WASTEPASS,0.0,0.0,9.000000000000002,8.4
2025-08-10,10L_W7B_BOX RSE,0.0,0.0,0.0,8.100000000000001
2025-08-10,10L_W8_RAISE,0.0,0.0,12.600000000000003,13.500000000000004
2025-08-10,3L_E9_HAULAGE_EAST,0.0,0.0,25.600000000000005,25.1
2025-08-10,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-10,3L_W29_RAISE,0.0,0.0,12.600000000000003,14.600000000000003
2025-08-10,4L_E13_HAULAGE,0.0,0.0,25.600000000000005,26.8
2025-08-10,4L_W29_HAULAGE,0.0,0.0,20.800000000000004,17.1
2025-08-10,4L_W7 WASTE PASS ACCESS,0.0,0.0,0.0,10.700000000000001
2025-08-10,5L_W11_SL_1_WEST',0.0,0.0,19.2,10.3
2025-08-10,5L_W13_CROSS_CUT,0.0,0.0,18.200000000000003,15.300000000000002
2025-08-10,5L_W14_CDRIVE_WEST,0.0,0.0,25.600000000000005,19.5
2025-08-10,5L_W14_HAULAGE,0.0,0.0,25.600000000000005,24.5
2025-08-10,5L_W26_HOISTROOM,0.0,0.0,9.6,13.0
2025-08-10,5L_W2_CROSS_CUT,0.0,0.0,15.999999999999998,10.899999999999999
2025-08-10,6LA_W14_DRIVE_WEST,0.0,0.0,0.0,12.200000000000001
2025-08-10,6LA_W19_DRIVE_WEST,0.0,0.0,24.000000000000004,19.200000000000003
2025-08-10,6LA_W2_SL1_DRIVE,0.0,0.0,20.800000000000004,17.6
2025-08-10,6LA_W3_RAISE,0.0,0.0,6.300000000000001,2.8
2025-08-10,6LA_W4_DRIVE_EAST,0.0,0.0,14.399999999999999,21.8
2025-08-10,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-10,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-10,6L__W14_RAISE,0.0,0.0,8.100000000000001,15.500000000000004
2025-08-10,7L_E1_OREPASS,0.0,0.0,14.400000000000004,13.500000000000004
2025-08-10,7L_E1_TWAY,0.0,0.0,14.400000000000004,18.599999999999994
2025-08-10,7L_W2_SL_2_WEST,0.0,0.0,25.600000000000005,23.500000000000004
2025-08-10,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-10,8L_W14_TWAY,0.0,0.0,14.400000000000004,17.800000000000004
2025-08-10,8L_W15_SLOT,0.0,0.0,14.400000000000004,13.800000000000002
2025-08-10,8L_W15_SL_3_WEST,0.0,0.0,25.600000000000005,26.000000000000007
2025-08-10,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-10,8L_W16_OREPASS,0.0,0.0,14.400000000000004,5.4
2025-08-10,8L_W16_SL_3_WEST,0.0,0.0,15.999999999999998,8.7
2025-08-10,8L_W16_TWAY,0.0,0.0,5.4,6.300000000000001
2025-08-10,8L_W17_SL_1_WEST,0.0,0.0,0.0,13.700000000000001
2025-08-10,8L_W17_SL_2_WEST,0.0,0.0,25.600000000000005,22.100000000000005
2025-08-10,9L_E3_OREPASS,0.0,0.0,9.000000000000002,0.0
2025-08-10,9L_E3_WASTEPASS,0.0,0.0,9.000000000000002,0.0
2025-08-10,Venning Shaft Overrun,0.9,0.7,9.000000000000002,6.800000000000001
2025-08-11,10LW7_BOX_RSE,0.0,0.0,8.100000000000001,10.000000000000002
2025-08-11,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-11,10L_E1_RAISE,0.0,0.0,14.400000000000004,8.600000000000001
2025-08-11,10L_E2_C_DRIVE,0.0,0.0,25.600000000000005,23.500000000000004
2025-08-11,10L_E2_RAISE,0.0,0.0,14.400000000000004,11.0
2025-08-11,10L_E3_OREPASS,0.0,0.0,12.600000000000003,10.600000000000003
2025-08-11,10L_E3_WASTEPAS,0.0,0.0,13.500000000000004,14.000000000000002
2025-08-11,10L_E7_DAM,0.0,1.2,11.700000000000001,14.8
2025-08-11,10L_W15_OREPASS,0.0,0.0,11.700000000000003,12.4
2025-08-11,10L_W15_WASTEPASS,0.0,0.0,9.000000000000002,8.4
2025-08-11,10L_W7B_BOX RSE,0.0,0.0,0.0,8.100000000000001
2025-08-11,10L_W8_RAISE,0.0,0.0,12.600000000000003,13.500000000000004
2025-08-11,3L_E9_HAULAGE_EAST,0.0,1.4,25.600000000000005,25.1
2025-08-11,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-11,3L_W29_RAISE,0.0,0.9,12.600000000000003,14.600000000000003
2025-08-11,4L_E13_HAULAGE,0.0,0.0,25.600000000000005,26.8
2025-08-11,4L_W29_HAULAGE,0.0,0.0,20.800000000000004,17.1
2025-08-11,4L_W7 WASTE PASS ACCESS,0.0,0.0,0.0,10.700000000000001
2025-08-11,5L_W11_SL_1_WEST',0.0,0.0,19.2,10.3
2025-08-11,5L_W13_CROSS_CUT,0.0,0.0,18.200000000000003,15.300000000000002
2025-08-11,5L_W14_CDRIVE_WEST,0.0,0.0,25.600000000000005,19.5
2025-08-11,5L_W14_HAULAGE,0.0,0.0,25.600000000000005,24.5
2025-08-11,5L_W26_HOISTROOM,0.0,1.3,9.6,13.0
2025-08-11,5L_W2_CROSS_CUT,0.0,0.0,15.999999999999998,10.899999999999999
2025-08-11,6LA_W14_DRIVE_WEST,0.0,0.0,0.0,12.200000000000001
2025-08-11,6LA_W19_DRIVE_WEST,0.0,0.0,24.000000000000004,19.200000000000003
2025-08-11,6LA_W2_SL1_DRIVE,0.0,0.0,20.800000000000004,17.6
2025-08-11,6LA_W3_RAISE,0.0,0.0,6.300000000000001,2.8
2025-08-11,6LA_W4_DRIVE_EAST,0.0,0.0,14.399999999999999,21.8
2025-08-11,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-11,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-11,6L__W14_RAISE,0.0,0.0,8.100000000000001,15.500000000000004
2025-08-11,7L_E1_OREPASS,0.0,0.0,14.400000000000004,13.500000000000004
2025-08-11,7L_E1_TWAY,0.0,0.0,14.400000000000004,18.599999999999994
2025-08-11,7L_W2_SL_2_WEST,0.0,0.0,25.600000000000005,23.500000000000004
2025-08-11,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-11,8L_W14_TWAY,0.0,0.9,14.400000000000004,17.800000000000004
2025-08-11,8L_W15_SLOT,0.0,0.0,14.400000000000004,13.800000000000002
2025-08-11,8L_W15_SL_3_WEST,0.0,1.6,25.600000000000005,26.000000000000007
2025-08-11,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-11,8L_W16_OREPASS,0.0,0.0,14.400000000000004,5.4
2025-08-11,8L_W16_SL_3_WEST,0.0,0.0,15.999999999999998,8.7
2025-08-11,8L_W16_TWAY,0.0,0.0,5.4,6.300000000000001
2025-08-11,8L_W17_SL_1_WEST,0.0,0.0,0.0,13.700000000000001
2025-08-11,8L_W17_SL_2_WEST,0.0,0.0,25.600000000000005,22.100000000000005
2025-08-11,9L_E3_OREPASS,0.0,0.0,9.000000000000002,0.0
2025-08-11,9L_E3_WASTEPASS,0.0,0.0,9.000000000000002,0.0
2025-08-11,Venning Shaft Overrun,0.0,0.0,9.000000000000002,6.800000000000001
2025-08-12,10LW7_BOX_RSE,0.0,0.0,8.100000000000001,10.000000000000002
2025-08-12,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-12,10L_E1_RAISE,0.0,0.0,14.400000000000004,8.600000000000001
2025-08-12,10L_E2_C_DRIVE,0.0,0.0,25.600000000000005,23.500000000000004
2025-08-12,10L_E2_RAISE,0.0,0.0,14.400000000000004,11.0
2025-08-12,10L_E3_OREPASS,0.0,0.0,12.600000000000003,10.600000000000003
2025-08-12,10L_E3_WASTEPAS,0.0,0.0,13.500000000000004,14.000000000000002
2025-08-12,10L_E7_DAM,0.0,0.0,11.700000000000001,14.8
2025-08-12,10L_W15_OREPASS,0.0,0.0,11.700000000000003,12.4
2025-08-12,10L_W15_WASTEPASS,0.0,0.0,9.000000000000002,8.4
2025-08-12,10L_W7B_BOX RSE,0.0,0.0,0.0,8.100000000000001
2025-08-12,10L_W8_RAISE,0.0,0.0,12.600000000000003,13.500000000000004
2025-08-12,3L_E9_HAULAGE_EAST,0.0,0.0,25.600000000000005,25.1
2025-08-12,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-12,3L_W29_RAISE,0.0,0.0,12.600000000000003,14.600000000000003
2025-08-12,4L_E13_HAULAGE,0.0,0.0,25.600000000000005,26.8
2025-08-12,4L_W29_HAULAGE,0.0,1.3,20.800000000000004,17.1
2025-08-12,4L_W7 WASTE PASS ACCESS,0.0,0.0,0.0,10.700000000000001
2025-08-12,5L_W11_SL_1_WEST',0.0,0.0,19.2,10.3
2025-08-12,5L_W13_CROSS_CUT,0.0,0.0,18.200000000000003,15.300000000000002
2025-08-12,5L_W14_CDRIVE_WEST,0.0,0.0,25.600000000000005,19.5
2025-08-12,5L_W14_HAULAGE,0.0,0.0,25.600000000000005,24.5
2025-08-12,5L_W26_HOISTROOM,0.0,1.3,9.6,13.0
2025-08-12,5L_W2_CROSS_CUT,0.0,0.0,15.999999999999998,10.899999999999999
2025-08-12,6LA_W14_DRIVE_WEST,0.0,0.0,0.0,12.200000000000001
2025-08-12,6LA_W19_DRIVE_WEST,0.0,0.0,24.000000000000004,19.200000000000003
2025-08-12,6LA_W2_SL1_DRIVE,0.0,0.0,20.800000000000004,17.6
2025-08-12,6LA_W3_RAISE,0.0,0.0,6.300000000000001,2.8
2025-08-12,6LA_W4_DRIVE_EAST,0.0,0.0,14.399999999999999,21.8
2025-08-12,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-12,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-12,6L__W14_RAISE,0.0,0.9,8.100000000000001,15.500000000000004
2025-08-12,7L_E1_OREPASS,0.0,0.0,14.400000000000004,13.500000000000004
2025-08-12,7L_E1_TWAY,0.0,0.0,14.400000000000004,18.599999999999994
2025-08-12,7L_W2_SL_2_WEST,0.0,0.0,25.600000000000005,23.500000000000004
2025-08-12,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-12,8L_W14_TWAY,0.0,0.9,14.400000000000004,17.800000000000004
2025-08-12,8L_W15_SLOT,0.0,0.0,14.400000000000004,13.800000000000002
2025-08-12,8L_W15_SL_3_WEST,0.0,1.6,25.600000000000005,26.000000000000007
2025-08-12,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-12,8L_W16_OREPASS,0.0,0.0,14.400000000000004,5.4
2025-08-12,8L_W16_SL_3_WEST,0.0,0.0,15.999999999999998,8.7
2025-08-12,8L_W16_TWAY,0.0,0.0,5.4,6.300000000000001
2025-08-12,8L_W17_SL_1_WEST,0.0,0.0,0.0,13.700000000000001
2025-08-12,8L_W17_SL_2_WEST,0.0,0.0,25.600000000000005,22.100000000000005
2025-08-12,9L_E3_OREPASS,0.0,0.0,9.000000000000002,0.0
2025-08-12,9L_E3_WASTEPASS,0.0,0.0,9.000000000000002,0.0
2025-08-12,Venning Shaft Overrun,0.0,0.7,9.000000000000002,6.800000000000001
2025-08-13,10LW7_BOX_RSE,0.9,0.9,8.100000000000001,10.000000000000002
2025-08-13,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-13,10L_E1_RAISE,0.9,0.9,14.400000000000004,8.600000000000001
2025-08-13,10L_E2_C_DRIVE,1.6,1.6,25.600000000000005,23.500000000000004
2025-08-13,10L_E2_RAISE,0.9,0.0,14.400000000000004,11.0
2025-08-13,10L_E3_OREPASS,0.9,0.9,12.600000000000003,10.600000000000003
2025-08-13,10L_E3_WASTEPAS,0.9,0.8,13.500000000000004,14.000000000000002
2025-08-13,10L_E7_DAM,1.3,1.3,11.700000000000001,14.8
2025-08-13,10L_W15_OREPASS,0.0,0.8,11.700000000000003,12.4
2025-08-13,10L_W15_WASTEPASS,0.0,0.9,9.000000000000002,8.4
2025-08-13,10L_W7B_BOX RSE,0.0,0.9,0.0,8.100000000000001
2025-08-13,10L_W8_RAISE,0.9,0.9,12.600000000000003,13.500000000000004
2025-08-13,3L_E9_HAULAGE_EAST,1.6,1.6,25.600000000000005,25.1
2025-08-13,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-13,3L_W29_RAISE,0.9,0.9,12.600000000000003,14.600000000000003
2025-08-13,4L_E13_HAULAGE,1.6,1.8,25.600000000000005,26.8
2025-08-13,4L_W29_HAULAGE,1.3,0.9,20.800000000000004,17.1
2025-08-13,4L_W7 WASTE PASS ACCESS,0.0,1.6,0.0,10.700000000000001
2025-08-13,5L_W11_SL_1_WEST',1.6,1.4,19.2,10.3
2025-08-13,5L_W13_CROSS_CUT,1.3,1.3,18.200000000000003,15.300000000000002
2025-08-13,5L_W14_CDRIVE_WEST,1.6,1.7,25.600000000000005,19.5
2025-08-13,5L_W14_HAULAGE,1.6,1.7,25.600000000000005,24.5
2025-08-13,5L_W26_HOISTROOM,0.0,1.0,9.6,13.0
2025-08-13,5L_W2_CROSS_CUT,1.6,0.0,15.999999999999998,10.899999999999999
2025-08-13,6LA_W14_DRIVE_WEST,0.0,1.0,0.0,12.200000000000001
2025-08-13,6LA_W19_DRIVE_WEST,1.6,1.4,24.000000000000004,19.200000000000003
2025-08-13,6LA_W2_SL1_DRIVE,1.3,1.0,20.800000000000004,17.6
2025-08-13,6LA_W3_RAISE,0.0,0.0,6.300000000000001,2.8
2025-08-13,6LA_W4_DRIVE_EAST,1.6,1.6,14.399999999999999,21.8
2025-08-13,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-13,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-13,6L__W14_RAISE,0.9,0.9,8.100000000000001,15.500000000000004
2025-08-13,7L_E1_OREPASS,0.9,0.0,14.400000000000004,13.500000000000004
2025-08-13,7L_E1_TWAY,0.9,1.6,14.400000000000004,18.599999999999994
2025-08-13,7L_W2_SL_2_WEST,1.6,1.6,25.600000000000005,23.500000000000004
2025-08-13,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-13,8L_W14_TWAY,0.9,0.9,14.400000000000004,17.800000000000004
2025-08-13,8L_W15_SLOT,0.9,0.9,14.400000000000004,13.800000000000002
2025-08-13,8L_W15_SL_3_WEST,1.6,1.6,25.600000000000005,26.000000000000007
2025-08-13,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-13,8L_W16_OREPASS,0.9,0.0,14.400000000000004,5.4
2025-08-13,8L_W16_SL_3_WEST,1.6,0.9,15.999999999999998,8.7
2025-08-13,8L_W16_TWAY,0.0,0.0,5.4,6.300000000000001
2025-08-13,8L_W17_SL_1_WEST,0.0,1.2,0.0,13.700000000000001
2025-08-13,8L_W17_SL_2_WEST,1.6,1.6,25.600000000000005,22.100000000000005
2025-08-13,9L_E3_OREPASS,0.9,0.0,9.000000000000002,0.0
2025-08-13,9L_E3_WASTEPASS,0.9,0.0,9.000000000000002,0.0
2025-08-13,Venning Shaft Overrun,0.9,0.0,9.000000000000002,6.800000000000001
2025-08-14,10LW7_BOX_RSE,0.9,0.9,8.100000000000001,10.000000000000002
2025-08-14,10LW7_CDRIVE_EAST,0.0,0.0,6.4,1.6
2025-08-14,10L_E1_RAISE,0.9,0.0,14.400000000000004,8.600000000000001
2025-08-14,10L_E2_C_DRIVE,1.6,1.6,25.600000000000005,23.500000000000004
2025-08-14,10L_E2_RAISE,0.9,1.0,14.400000000000004,11.0
2025-08-14,10L_E3_OREPASS,0.0,0.0,12.600000000000003,10.600000000000003
2025-08-14,10L_E3_WASTEPAS,0.9,0.9,13.500000000000004,14.000000000000002
2025-08-14,10L_E7_DAM,1.3,0.0,11.700000000000001,14.8
2025-08-14,10L_W15_OREPASS,0.9,0.9,11.700000000000003,12.4
2025-08-14,10L_W15_WASTEPASS,0.0,0.0,9.000000000000002,8.4
2025-08-14,10L_W7B_BOX RSE,0.0,0.8,0.0,8.100000000000001
2025-08-14,10L_W8_RAISE,0.9,0.9,12.600000000000003,13.500000000000004
2025-08-14,3L_E9_HAULAGE_EAST,1.6,1.6,25.600000000000005,25.1
2025-08-14,3L_W28_SL_2_EAST,0.0,0.0,3.2,1.4
2025-08-14,3L_W29_RAISE,0.9,0.9,12.600000000000003,14.600000000000003
2025-08-14,4L_E13_HAULAGE,1.6,2.0,25.600000000000005,26.8
2025-08-14,4L_W29_HAULAGE,1.3,0.9,20.800000000000004,17.1
2025-08-14,4L_W7 WASTE PASS ACCESS,0.0,0.0,0.0,10.700000000000001
2025-08-14,5L_W11_SL_1_WEST',1.6,0.0,19.2,10.3
2025-08-14,5L_W13_CROSS_CUT,1.3,1.3,18.200000000000003,15.300000000000002
2025-08-14,5L_W14_CDRIVE_WEST,1.6,1.6,25.600000000000005,19.5
2025-08-14,5L_W14_HAULAGE,1.6,1.7,25.600000000000005,24.5
2025-08-14,5L_W26_HOISTROOM,0.0,1.6,9.6,13.0
2025-08-14,5L_W2_CROSS_CUT,1.6,0.0,15.999999999999998,10.899999999999999
2025-08-14,6LA_W14_DRIVE_WEST,0.0,1.3,0.0,12.200000000000001
2025-08-14,6LA_W19_DRIVE_WEST,1.6,1.3,24.000000000000004,19.200000000000003
2025-08-14,6LA_W2_SL1_DRIVE,1.3,1.3,20.800000000000004,17.6
2025-08-14,6LA_W3_RAISE,0.9,0.0,6.300000000000001,2.8
2025-08-14,6LA_W4_DRIVE_EAST,0.0,1.6,14.399999999999999,21.8
2025-08-14,6LA_W5_DRIVE_EAST,0.0,0.0,5.2,1.6
2025-08-14,6LW24_BYPASS,0.0,0.0,1.6,0.0
2025-08-14,6L__W14_RAISE,0.0,0.9,8.100000000000001,15.500000000000004
2025-08-14,7L_E1_OREPASS,0.9,0.9,14.400000000000004,13.500000000000004
2025-08-14,7L_E1_TWAY,0.9,1.6,14.400000000000004,18.599999999999994
2025-08-14,7L_W2_SL_2_WEST,1.6,1.6,25.600000000000005,23.500000000000004
2025-08-14,8L_W14_OREPASS,0.0,0.0,0.0,0.9
2025-08-14,8L_W14_TWAY,0.9,0.9,14.400000000000004,17.800000000000004
2025-08-14,8L_W15_SLOT,0.9,0.9,14.400000000000004,13.800000000000002
2025-08-14,8L_W15_SL_3_WEST,1.6,1.0,25.600000000000005,26.000000000000007
2025-08-14,8L_W16_HUALAGE_WEST,0.0,0.0,4.800000000000001,2.4
2025-08-14,8L_W16_OREPASS,0.9,0.0,14.400000000000004,5.4
2025-08-14,8L_W16_SL_3_WEST,1.6,1.0,15.999999999999998,8.7
2025-08-14,8L_W16_TWAY,0.0,0.0,5.4,6.300000000000001
